order_id,customer_name,customer_email,region,category,product_name,quantity,unit_price,order_total,order_date,status
39cd37c8-df4a-4999-ae34-fc9db9e903e2,Frederick Wells,corey86@example.net,Midwest,Office Supplies,Right-sized intermediate groupware,7,8.9,62.3,2023-02-22,
cf2106e8-a57e-474e-9d6a-67726553ea64,Mark Bradley,sherrimcneil@example.net,West,Home Goods,Pre-emptive secondary portal,20,24.3,,2024-01-02,COMPLETED
ea4e5c97-0dad-4dec-83c5-56cdbdeb5be4,Robert Small,kimberly16@example.org,West,Electronics,Programmable real-time conglomeration,2,162.88,325.76,2024-12-11,COMPLETED
e595df5f-cbc0-4b8f-89cb-041094f54292,Anthony Price,andersonrussell@example.net,Midwest,Electronics,Assimilated client-driven collaboration,20,36.41,728.2,2024-11-30,refunded
59ef8781-5005-4117-9657-611dd868a800,Robert Morales,cescobar@example.net,Midwest,Apparel,Front-line systemic info-mediaries,9,37.01,333.09,2023-04-28,
b31247bd-972c-46ba-90bf-66624e571d93,Sarah Johnson,richardscraig@example.org,West,Apparel,Quality-focused fresh-thinking middleware,10,131.05,1310.5,2024-03-13,Pending
cdd2d468-cb06-41ca-9788-b34ad55cf995,Nicholas Smith,madison02@example.org,South,Apparel,Public-key interactive strategy,17,42.79,727.43,2024-04-09,COMPLETED
c452f8e8-020c-41ac-a039-695563b1b48a,Stephanie Johnson,pdavidson@example.com,South,Office Supplies,Enhanced multi-tasking moderator,1,59.17,59.17,2023-10-19,
9fb65723-a42c-486d-8940-c84b81589bdf,Mrs. Julie Young DDS,briangoodwin@example.org,Northeast,Home Goods,De-engineered zero-defect knowledge user,9,120.8,1087.2,2023-12-10,pending
d9a00f21-a5ef-479b-922f-c092070b1a72,Daniel Reese,jamesstacy@example.net,Northeast,Home Goods,Robust bifurcated conglomeration,9,8.25,74.25,2024-03-11,completed
4b832e1a-f059-480a-b4a6-9412886d73c1,Wesley Bates,jhicks@example.org,Northeast,Apparel,Programmable incremental task-force,16,45.78,732.48,2024-06-11,pending
744a85ae-08fe-49ef-abec-732d9d4c8635,Cynthia Kidd,amandatucker@example.org,West,Office Supplies,Visionary real-time service-desk,18,240.53,4329.54,2023-10-24,
b3b60e1b-75b2-4c30-87f8-faa155a69c00,Jessica Fischer,hansenelizabeth@example.net,West,Apparel,Profound holistic time-frame,5,219.75,1098.75,2024-05-06,completed
ddba52d2-7568-4542-b527-1082a7789a6a,Michael Cook,gbishop@example.net,West,Electronics,Realigned cohesive workforce,3,164.89,494.67,2023-07-18,Pending
7aef2dd6-4dfd-45e5-a35e-5be78e09573a,Brian Woodward,tgreen@example.com,Midwest,Sporting Goods,Switchable content-based architecture,,57.99,347.94,2023-05-14,COMPLETED
71e93fd5-9245-47a6-a832-4c4f65c9d39d,Keith Moss,wilsonemily@example.org,Northeast,Electronics,Inverse next generation toolset,4,202.46,809.84,2023-10-02,
a199afa6-f843-4881-95f9-5d48708e977c,Kelly Beck,bradtaylor@example.net,South,Apparel,Team-oriented full-range data-warehouse,19,41.46,787.74,2023-01-08,refunded
06feeaa0-03f8-459b-929d-2ee6cd00bacc,Andrew Parker,khenry@example.org,Northeast,Office Supplies,Monitored dynamic parallelism,18,35.66,641.88,2024-01-02,Pending
45ee3476-a9bc-49dd-8fbc-1a05969bb829,Robert Harrington,peter68@example.com,Northeast,Home Goods,Expanded web-enabled frame,3,217.8,653.4,2023-10-02,Pending
4f26449b-19d8-4974-8545-c196a1230379,Thomas Boyd,pearsonrichard@example.com,West,Electronics,Right-sized 6thgeneration product,8,290.66,2325.28,2023-06-06,refunded
348b908e-5c08-4bf4-a04c-6a61b7786aae,Bobby Oneill,michellemcdaniel@example.net,West,Home Goods,Secured neutral forecast,2,217.67,435.34,2024-10-30,COMPLETED
034a7c5d-807f-4604-becd-447ed157e9e3,Andrew Obrien,torresjacob@example.org,South,Apparel,Upgradable fresh-thinking artificial intelligence,12,121.01,,2023-06-23,pending
2e79f764-1bd2-4d38-85fc-942a4e4529cb,Autumn Daniel,wellssean@example.org,Northeast,Sporting Goods,Synchronized responsive adapter,16,68.36,1093.76,2024-09-29,completed
9bd4bcf3-081a-419a-8aef-b0bf641743d4,David Hoffman,kennethreynolds@example.com,West,Electronics,Persistent motivating help-desk,3,209.83,629.49,2024-04-20,
ddb1f380-9ef6-4b8e-9b52-57d1017fc95c,Joshua Butler,thompsoncrystal@example.org,Midwest,Sporting Goods,Diverse logistical data-warehouse,12,117.24,1406.88,2023-12-31,COMPLETED
43ee4aaf-9905-467f-83a8-df7b4fbd7d10,Rachel Andrade,matthewking@example.org,Northeast,Apparel,Re-engineered bifurcated extranet,14,153.41,2147.74,2023-09-09,completed
128fe0d4-b108-45dc-8037-b48b7ed0e1ea,Jesse Jenkins,donaldjackson@example.com,West,Home Goods,Horizontal empowering moderator,5,86.2,431.0,2023-11-02,
7a1bfe2f-97af-4e7b-bb5f-0e881560dce9,Lee Flynn DDS,tamaramcdowell@example.net,Northeast,Electronics,Implemented impactful installation,18,123.75,2227.5,2024-12-01,refunded
79e8d2e7-0665-4c91-9336-610d1d98116c,Hannah Moreno,andrew34@example.net,Northeast,Office Supplies,Devolved modular matrices,19,294.63,5597.97,2023-09-29,refunded
af430bc8-366e-45dc-9e8b-bc8ade867bcc,Francisco Rodriguez,ballerica@example.org,South,Apparel,Fully-configurable transitional solution,8,195.83,1566.64,2024-08-24,completed
d10869f6-b481-4ec7-a979-b082a0fe4b1f,Patrick Simmons,lawrencejames@example.com,South,Home Goods,Public-key stable projection,18,52.02,936.36,2023-07-02,COMPLETED
faefb9c4-6fcc-4c9c-b5c8-e2bdac77a523,David Sosa,karensutton@example.org,South,Home Goods,Expanded demand-driven open architecture,14,153.13,2143.82,2024-05-27,
8284f923-4f45-48c1-80d8-da334c82167e,Kimberly Choi,gonzalezchristopher@example.net,West,Home Goods,Synergistic dedicated model,10,252.25,2522.5,2024-07-28,Pending
2eae9c98-ef74-47ab-b662-0651f8d9f5c9,Lisa Taylor,ramirezgregory@example.com,Midwest,Electronics,Business-focused cohesive orchestration,10,8.41,84.1,2024-09-04,completed
18e37c88-01e6-4895-a8da-53be289e2fca,Linda Phillips,rileygregory@example.org,South,Sporting Goods,Fundamental demand-driven groupware,16,40.32,645.12,2024-04-11,COMPLETED
5ef537d9-c8cd-4395-98c0-3565ab0c8743,Destiny Flowers,patricia41@example.net,Northeast,Office Supplies,Function-based transitional workforce,2,281.57,563.14,2024-05-14,COMPLETED
92d5caec-a76b-4b9f-b5df-254b372cb069,Carl Cochran,gracevargas@example.net,Midwest,Sporting Goods,Optimized value-added projection,14,88.51,1239.14,2023-11-03,COMPLETED
7ede85df-f8c3-43ec-874e-18a160ed5002,Caitlyn Short,gregory85@example.net,West,Apparel,Upgradable neutral solution,11,249.28,2742.08,2023-04-21,
c5c7f0b7-f996-44e3-889c-2fc340c7cc5a,Kenneth Allen,gregoryward@example.com,West,Office Supplies,Function-based discrete frame,13,231.34,3007.42,2023-12-10,pending
74d931e6-3491-4f34-a3e1-1073de617811,Patricia Kent,jessica56@example.net,West,Sporting Goods,Extended 5thgeneration circuit,10,157.77,1577.7,2024-04-10,completed
0aad2584-237d-457e-8b59-036ee9aee9b2,Michael Kramer,jameswalker@example.net,Midwest,Electronics,Re-contextualized zero tolerance infrastructure,7,192.46,1347.22,2024-06-05,completed
eb8a1eac-ab81-43e1-9666-31726af0f598,Kristin Martin,miguelriley@example.com,South,Electronics,Synergized mission-critical matrix,15,11.36,170.4,2023-04-28,completed
aa2c896a-0c04-4502-98ad-7514563794ba,Julie Wilson,gregory50@example.com,Midwest,Apparel,Self-enabling methodical complexity,15,90.1,1351.5,2023-10-06,pending
e02b0059-0d9c-4c3f-9004-b4d0dc32a8a2,Mark Becker,lynchmichael@example.net,Midwest,Sporting Goods,Ergonomic next generation ability,12,287.86,3454.32,2023-11-25,
794d6316-2be5-4bb9-b29b-5e11b19360c6,Rhonda Torres,mariataylor@example.org,Northeast,Apparel,Reduced radical throughput,4,7.22,28.88,2023-06-11,Pending
e11a93c6-fbe3-40cc-a5b6-abde36d0c604,Penny Cruz,phunter@example.org,West,Office Supplies,Team-oriented tangible matrices,3,93.12,,2024-12-07,refunded
94efc264-7788-4e80-b8c6-ed5618186c1c,Scott Wallace,vhenderson@example.org,Northeast,Apparel,Enterprise-wide attitude-oriented orchestration,9,254.1,2286.9,2023-09-10,COMPLETED
30260a0d-5f3c-46ae-9ab4-1ebd3c87de0a,Nathaniel Orr MD,melissa11@example.net,West,Apparel,Switchable mobile core,16,282.91,4526.56,2024-10-21,
3fa4364d-7ac2-4c9b-be47-399d727491d0,Sarah Conner,croman@example.net,West,Electronics,Multi-layered bottom-line productivity,18,46.57,838.26,2024-02-05,completed
661205d6-7966-47f8-9674-c3cb19d23884,Theresa Cooper,barkerkimberly@example.org,West,Apparel,Object-based web-enabled initiative,3,190.78,572.34,2023-05-28,refunded
00af7b51-7e59-4d4c-8aee-744988f5d476,Mckenzie Gonzalez,keithmurphy@example.org,Midwest,Sporting Goods,Optimized cohesive portal,13,59.88,778.44,2024-10-08,COMPLETED
c5f28c02-845b-4362-8ec6-7126871d1a4a,John Vaughn,james69@example.com,Midwest,Sporting Goods,Total needs-based neural-net,12,211.5,2538.0,2023-06-01,pending
17b06f8c-9234-4aeb-93ca-eae857bd9b06,Michael Lang,amy68@example.net,West,Electronics,Programmable 3rdgeneration knowledgebase,13,297.79,3871.27,2023-04-30,completed
35dfc582-674e-42e3-a498-beec35238788,Keith Key,zkidd@example.org,Northeast,Home Goods,Ameliorated attitude-oriented firmware,5,98.1,490.5,2023-04-14,Pending
4613b62c-cda9-4b74-9f57-63ced19eaea8,Brandi Bailey,savannah15@example.com,South,Electronics,Distributed analyzing application,5,138.64,693.2,2024-03-21,COMPLETED
76057448-766d-4fa8-9c4f-c26b11316a64,Casey Hernandez,penningtonfernando@example.org,Northeast,Apparel,Intuitive user-facing software,2,258.76,517.52,2024-11-29,COMPLETED
1130acb0-32d7-40de-9375-c8aa510fc52d,Sarah Flowers,kbernard@example.net,Midwest,Electronics,Object-based bandwidth-monitored forecast,16,76.54,1224.64,2024-06-18,
a10b4791-c526-44b2-b329-04c30ccdc433,Jordan Ray,alvarezdavid@example.com,Midwest,Home Goods,Multi-channeled leadingedge encoding,9,204.47,1840.23,2023-11-26,COMPLETED
ee985d6d-c6ea-484f-9335-3ed6aad6ab96,Brittany Jarvis,kevinjohnson@example.com,South,Apparel,Re-engineered solution-oriented monitoring,13,171.75,2232.75,2023-01-25,refunded
479f818d-89d7-4259-941a-6fecfe634b22,Stephen Vega,diazcaleb@example.com,West,Sporting Goods,Seamless intermediate knowledge user,19,140.11,2662.09,2023-01-13,COMPLETED
8b8a07d8-0303-4e7f-9cfe-0ed4162f38a9,Dawn Norman,gregory46@example.net,Midwest,Apparel,Optional cohesive knowledge user,4,239.59,958.36,2024-05-21,refunded
7092db36-cbf7-4833-b60f-364f98f68997,Thomas Gentry,lortiz@example.net,West,Home Goods,Phased next generation model,6,155.26,931.56,2023-09-13,
3699ea32-307f-42d7-b24f-2fab3ccd5bb5,Jacob Morris,mallorywebster@example.com,Northeast,Office Supplies,Horizontal tangible structure,15,87.61,1314.15,2023-09-05,Pending
bec080bf-3eb4-49f5-a281-170a5bf61af7,Bryan Brown,qmeyer@example.com,South,Sporting Goods,Universal solution-oriented complexity,8,245.05,1960.4,2024-10-05,completed
5c38727d-683d-4ff4-909c-03d7f5d7a186,Joshua Ortiz,tonylarson@example.com,Midwest,Apparel,Progressive local utilization,6,115.31,691.86,2024-04-24,COMPLETED
8a29e1f8-9ade-4478-b8ec-5a88d64b729b,Andrew Cox,allison70@example.net,South,Home Goods,Sharable attitude-oriented knowledge user,15,244.75,3671.25,2023-07-21,COMPLETED
9635a3c7-23ca-4df4-ae22-d30f4236487a,Stanley Ross,paulbrewer@example.net,South,Office Supplies,Ergonomic static pricing structure,11,46.43,510.73,2023-11-14,completed
a4844ebc-5cf5-4cde-9af3-6ab771c2982a,Jesus Harrison,ryan29@example.org,South,Home Goods,Organized modular Graphic Interface,5,7.34,36.7,2023-04-10,COMPLETED
2b5691f5-0c42-4f18-a79a-e15fc1e2b9df,Cameron Burnett,willisdaniel@example.org,Northeast,Sporting Goods,Organic content-based portal,12,261.78,3141.36,2024-03-01,Pending
c08a7466-bc89-475f-b2ab-ea1f62f8a2fd,Angelica Brooks,jessicahicks@example.net,South,Sporting Goods,Centralized motivating instruction set,13,98.02,1274.26,2023-07-25,Pending
df2d3a63-8b5a-448f-a962-b0037ca8fce6,Melvin Mason,patricia53@example.com,South,Home Goods,Networked empowering database,18,-227.84,4101.12,2023-06-05,pending
971d02cc-cd17-409a-a42b-278f91f78289,Mr. Brett Kelly MD,mckeelisa@example.org,West,Office Supplies,Reverse-engineered needs-based contingency,14,207.64,2906.96,2024-06-01,pending
92002875-911e-49fb-9eb6-aa12e5073364,Steven Adkins,frank81@example.org,Midwest,Apparel,Sharable background help-desk,4,147.05,588.2,2024-11-19,pending
d28c2daf-7bdf-4a7c-9173-484f3c400352,Michael Mccarthy,theodorefrazier@example.org,Midwest,Office Supplies,Diverse neutral encryption,5,295.23,1476.15,2023-08-16,completed
f6f331ee-3c02-4b23-9d6d-d4043e1c2012,Lori Brown,shepherdrichard@example.org,Northeast,Office Supplies,Distributed multi-tasking knowledgebase,7,102.57,717.99,2023-01-21,refunded
5a283ee2-2923-44df-9bcf-44aa11074820,Samantha Thomas,williamscynthia@example.net,South,Apparel,Integrated multi-tasking monitoring,,231.06,3003.78,2024-08-07,refunded
6005824a-4652-42b1-8a1d-f1ea6868915a,Jessica Chavez,david51@example.net,Northeast,Sporting Goods,Persevering human-resource hardware,14,139.31,1950.34,2023-01-08,
faf2e5b3-9ca9-4909-85a7-8aeaadb1372f,Joshua Wolfe,dawnrichard@example.com,West,Home Goods,Robust multimedia process improvement,16,215.95,3455.2,2023-02-11,
45e1d4e7-15bf-48cc-ac7d-af526dc8dc5e,Bridget Banks,david29@example.org,West,Apparel,Vision-oriented motivating circuit,2,24.21,,2024-10-11,
b95398f6-a826-4098-82eb-31cb29adb1f7,Kimberly Schmidt,dle@example.org,West,Sporting Goods,Enhanced object-oriented hub,,59.63,178.89,2024-06-23,refunded
90877db4-1389-40b9-98b5-8e911bba3166,Alexander Santos,sandersterri@example.net,Northeast,Office Supplies,Innovative logistical projection,10,125.83,1258.3,2023-12-28,
8f8a7d86-11e2-4084-8ff0-e45b36ef0754,Jason Le,kurt25@example.com,West,Office Supplies,Re-engineered fresh-thinking neural-net,5,231.02,1155.1,2024-07-04,Pending
d138711e-d622-4594-b9c9-5e626fb58dec,Catherine Wilson,ddaniels@example.com,South,Apparel,Upgradable high-level throughput,14,67.61,946.54,2024-06-07,refunded
9abf29b5-313b-4286-95e6-4b2581190d2b,Katherine Wilson,msawyer@example.com,Midwest,Apparel,De-engineered reciprocal capability,12,290.06,3480.72,2024-02-11,completed
8b98b4f7-b5be-4dcd-be0a-cb1884cb656c,Chris Williams,alejandro98@example.org,West,Apparel,Customer-focused static strategy,17,48.58,825.86,2024-05-11,Pending
84e519af-0962-4c5c-af00-a282708ca772,Manuel Richardson,hunterspencer@example.com,Midwest,Sporting Goods,Upgradable executive success,16,53.74,859.84,2024-07-17,refunded
5f83bec5-689f-4731-9add-6ced0a69148d,Tyler Wright,ywilliamson@example.com,West,Apparel,Self-enabling motivating help-desk,9,59.63,536.67,2024-01-11,completed
914aded4-bb21-4700-b478-421e2edc3bda,Lee James,nschwartz@example.net,Northeast,Office Supplies,Front-line explicit success,3,89.21,267.63,2023-02-14,Pending
5916b079-552f-428d-9412-e8d51378b7ab,Chad Stevens,moralesroger@example.net,West,Office Supplies,Business-focused 24/7 system engine,7,171.03,1197.21,2023-02-27,pending
7b7839fb-6661-40a9-bb29-5c66379be9ab,Charles Santana,zdawson@example.com,Midwest,Electronics,Distributed secondary emulation,17,281.63,4787.71,2023-04-15,pending
ff1062bc-3222-45f5-9d28-4ddf3d63124c,Joseph Saunders,jerry84@example.com,South,Electronics,Multi-layered incremental open system,10,150.82,1508.2,2024-11-14,Pending
2e6cd919-b337-4c60-9144-4b9e4369521c,Marie Wright,rblack@example.com,Northeast,Home Goods,Extended intangible paradigm,14,-28.56,399.84,2023-05-01,COMPLETED
b2981f6c-edf6-45d7-8f8e-c97e6848bba3,Allen Diaz,marycosta@example.org,South,Sporting Goods,Centralized encompassing knowledge user,20,11.19,223.8,2023-03-24,refunded
c63f1759-2ca9-4bfa-8b11-f1557fc610ae,Erik Lopez,thomas49@example.com,South,Home Goods,Exclusive systemic array,7,241.37,1689.59,2024-02-16,pending
f83597db-167c-4123-9d16-f0d3119fb6e9,James Parrish,savagericky@example.com,Midwest,Office Supplies,Networked mission-critical forecast,16,15.28,244.48,2023-03-28,
a407c1c4-7855-4a8a-a09f-5c0c18172de8,John Rodgers,jennifer49@example.net,West,Home Goods,Programmable static adapter,4,190.38,761.52,2024-01-14,completed
3e2c6713-c686-46bf-927f-97e828f95569,Rebecca Hill,qgreen@example.net,Midwest,Office Supplies,Vision-oriented motivating ability,3,155.92,467.76,2024-02-11,COMPLETED
ef8fb074-b7a5-4965-acb0-5a18c5a7ace5,Elizabeth Joseph,moniqueowen@example.net,Northeast,Home Goods,Networked modular Graphical User Interface,1,77.98,77.98,2024-01-17,Pending
51174f64-1644-4ddd-894b-b1f9bf640bed,Joe Terry,earmstrong@example.net,Midwest,Office Supplies,Programmable bottom-line conglomeration,9,168.36,1515.24,2024-11-21,completed
e92fe7fb-8459-4db6-b03c-f4abf8ccbe41,Billy Gomez,stevenking@example.com,South,Office Supplies,Synergistic client-server parallelism,19,105.48,2004.12,2024-09-20,COMPLETED
5d418965-b210-49b9-9097-3014235eaf5f,Susan Gonzalez,jonathanharrington@example.com,West,Apparel,Secured reciprocal solution,14,205.76,2880.64,2023-03-31,refunded
b12cf247-7a27-433a-807c-72591aeae110,Nathan Bowen,joseph66@example.com,Midwest,Home Goods,Profound fault-tolerant functionalities,,20.89,146.23,2024-08-11,COMPLETED
666b837e-41d3-4e38-8f7d-89dab2fbd75e,Christopher Ward,walkeralyssa@example.net,West,Electronics,Function-based bottom-line Graphical User Interface,9,178.95,1610.55,2024-09-25,COMPLETED
203b3d54-4fad-4eb9-b410-4efe85aefec0,Donald Carter,estone@example.org,Midwest,Office Supplies,Reverse-engineered bifurcated conglomeration,20,215.81,4316.2,2023-06-15,COMPLETED
eb84f3d5-7f4c-40f2-8597-b804a5e67b36,Julie Henry,timothymarshall@example.net,Northeast,Electronics,Extended secondary toolset,14,199.39,2791.46,2023-03-25,
461475d5-0303-4029-b734-22ab13fccfa2,Jeffrey Riley,shelley39@example.net,Midwest,Sporting Goods,Object-based hybrid help-desk,16,77.79,1244.64,2024-10-26,
735c792a-bf4f-4710-a53b-ad1527b86f4f,Douglas Wiley,joshuacopeland@example.net,Midwest,Office Supplies,Adaptive foreground knowledge user,18,156.37,2814.66,2023-08-20,COMPLETED
1b29b75c-1b98-4629-b8f1-d503f17bdde8,Brittany Reed,john32@example.com,Northeast,Home Goods,User-centric zero administration budgetary management,13,13.37,173.81,2024-10-07,refunded
2f05db0e-99aa-4980-85fa-9f9587a08010,Lucas West,gambledylan@example.com,Northeast,Home Goods,Total fresh-thinking portal,11,239.77,2637.47,2024-04-12,COMPLETED
fad6dd5a-c539-451c-bcdb-0cdc6ccc7b1e,James Taylor,kimberlyhoward@example.net,Midwest,Home Goods,Vision-oriented well-modulated data-warehouse,,125.68,1005.44,2024-02-23,pending
cd4b414a-fe32-4261-b971-6c250310ded0,William Lee,castrokristina@example.net,Northeast,Electronics,Profound explicit function,11,167.9,1846.9,2024-05-10,refunded
f6a609d7-1bc5-493d-9e39-db4c0e154463,Robin Freeman,kenneth81@example.org,West,Office Supplies,Team-oriented discrete interface,4,5.8,23.2,2023-12-19,completed
ae7a6096-cfbc-4dfe-90f1-6ee9ae16e3b9,Melody Matthews,ujones@example.org,South,Office Supplies,Multi-tiered real-time contingency,4,69.41,277.64,2024-08-20,pending
a360daa9-8f69-428b-bed2-23352ec31653,Erin Phillips,dawn21@example.net,Midwest,Electronics,Customizable motivating utilization,4,231.99,927.96,2024-09-15,refunded
73d69486-bb4e-4240-af96-8fb6c43e986c,Christopher Knox,derekmueller@example.com,Midwest,Electronics,Universal cohesive Graphical User Interface,1,98.95,98.95,2024-10-19,pending
40441256-cf43-4c61-97d6-fa7ec44d229f,Craig Martinez,courtney13@example.net,West,Apparel,Proactive directional strategy,16,238.39,3814.24,2023-02-23,COMPLETED
d95fa794-540b-4cb8-9366-37be21d63c87,Elizabeth Contreras,ashleecollins@example.com,Northeast,Apparel,Reverse-engineered leadingedge website,1,137.58,137.58,2024-08-17,completed
a943c4c8-e8cc-4ad6-bc78-5ca60a867a47,Justin Higgins,paulatapia@example.org,West,Office Supplies,Polarized multi-tasking functionalities,11,31.27,343.97,2023-12-17,refunded
151abdbb-3c31-4444-9184-afc28e36a51b,Janet Hill,wheelerjennifer@example.com,Northeast,Apparel,Visionary clear-thinking database,19,225.82,4290.58,2024-04-29,COMPLETED
e806ef31-bf48-4f66-9a99-eb903b787a57,Ashley Taylor DVM,amiller@example.net,West,Home Goods,Diverse coherent hierarchy,11,61.72,678.92,2024-04-15,completed
007cb3ca-50f6-4dbd-8575-6ae9202c2ebe,Tammy Murphy,william21@example.org,Midwest,Sporting Goods,Visionary upward-trending knowledge user,7,80.16,561.12,2023-05-30,refunded
1919d065-eec0-418d-a379-762d9ad1551e,Christine Zamora,leecurtis@example.org,West,Electronics,Devolved intermediate extranet,18,98.47,1772.46,2024-05-24,completed
0326e3e0-c4cc-4b38-b03d-935f66e604d7,Justin Bailey,stephen83@example.com,Northeast,Apparel,De-engineered interactive hierarchy,2,40.26,80.52,2023-05-06,COMPLETED
fa95a248-160f-4219-9472-1f588ce0caa0,Nicholas Silva,murphysusan@example.com,Northeast,Home Goods,Virtual object-oriented array,8,95.69,765.52,2024-04-27,refunded
1eda8d2d-4a67-407a-97a2-8b73384cb816,Sara Baker,michellemartinez@example.org,Northeast,Apparel,Configurable neutral interface,19,63.66,1209.54,2023-07-14,refunded
6eacb624-33d8-407e-ac8b-1f57310fb329,Richard Morgan,butlerkyle@example.org,Midwest,Sporting Goods,Future-proofed dynamic groupware,3,147.31,441.93,2023-03-17,refunded
98810a6c-d265-4303-9087-91282ad425c1,Jacob Craig,amandayork@example.com,Northeast,Office Supplies,Object-based content-based definition,3,185.93,557.79,2024-10-15,COMPLETED
43067ace-e39c-4a1e-8cbb-67f8f810204b,James Downs,woodbrian@example.net,Northeast,Office Supplies,Total disintermediate encoding,2,149.68,299.36,2024-12-23,Pending
8d6041ba-f071-46a6-80e6-13f18a32b227,Heather Herrera,tylerthomas@example.com,Midwest,Apparel,Diverse multimedia info-mediaries,15,174.8,2622.0,2024-11-03,COMPLETED
334f84ed-5b6b-4389-a7b3-11208b04b968,Kyle Thompson,xhays@example.net,Midwest,Home Goods,Universal radical contingency,5,236.32,1181.6,2024-04-05,COMPLETED
02749f01-6ad3-4e8a-a17a-004ec9f7b87b,Sherry Byrd,terri50@example.org,Northeast,Home Goods,Integrated reciprocal system engine,2,5.05,10.1,2023-05-18,COMPLETED
72cb6089-c45f-46da-9b2a-90cddbacc1e4,Anthony Ponce,alicia73@example.com,Midwest,Sporting Goods,Fundamental human-resource data-warehouse,4,263.14,1052.56,2024-10-08,pending
7da1368c-f311-4c58-9da3-e1bf4ab6dfab,Donald Miller DDS,lhood@example.net,Midwest,Home Goods,Optional global project,15,227.6,3414.0,2024-08-05,pending
b84b4f7e-5a3e-487d-a77e-06d292268f48,Benjamin Nelson,wilsonnicholas@example.com,South,Sporting Goods,Virtual content-based concept,15,275.52,4132.8,2023-03-16,
e186b605-3b1d-49dd-8935-bf32ec5bfd94,Larry Figueroa,mwilson@example.org,Midwest,Office Supplies,Fundamental executive moderator,,242.99,4373.82,2023-11-18,refunded
8f84826b-cb64-4151-ac28-55915ff30519,Hector Aguirre,adkinsmichelle@example.org,West,Apparel,Expanded 5thgeneration matrices,10,212.86,2128.6,2024-02-25,completed
d5ff93ad-fb2e-452c-9bdc-1c1a4dac1761,Anthony Cook,nicholasbrown@example.com,South,Sporting Goods,Monitored tangible hardware,4,139.89,559.56,2024-07-26,Pending
98f5e398-fbb4-4bdf-b4a4-2ae454c49e9b,Donna Morrison,davischeryl@example.org,Northeast,Office Supplies,Realigned zero-defect toolset,1,53.8,53.8,2024-04-13,
c69eabab-0f8b-4fb6-b3f7-c4a97f71459f,Allison Johnston,jennifer78@example.net,Midwest,Electronics,Object-based clear-thinking encoding,7,296.3,2074.1,2024-11-28,COMPLETED
5f8fe2bd-bad4-492b-9a51-236d302734be,Ashley Foster,sarahstephens@example.org,South,Office Supplies,Multi-lateral empowering throughput,3,136.18,408.54,2024-10-19,
068ba61f-d31f-45f1-b742-b8a615d26b1e,Kenneth Miller DDS,jacqueline72@example.net,West,Sporting Goods,Right-sized regional task-force,8,203.88,1631.04,2023-02-15,
e45fc0f2-5ab4-4880-b514-1694828d10f0,Patricia Gonzalez,macdonaldmichaela@example.com,South,Sporting Goods,Monitored disintermediate challenge,18,107.69,1938.42,2024-04-24,refunded
67e6ffd8-261c-4d1d-a189-a63d1d6e3bd7,Adam Gonzalez,xjackson@example.com,West,Home Goods,Synergistic full-range hub,15,121.81,1827.15,2023-07-29,
d9fbfed6-d98f-4d15-93d7-7f9abf4c2a46,Kelly Smith,roachalexis@example.net,Midwest,Sporting Goods,Self-enabling high-level analyzer,3,263.44,790.32,2023-08-22,
5d6b09ab-a737-4aa1-ba5c-973d36cc7c63,Kathy Reyes,wgarza@example.net,Northeast,Electronics,Team-oriented transitional utilization,14,205.78,2880.92,2023-01-05,pending
c130d5d0-2703-4741-bd3e-20fd20a4651f,Lisa Rice,luketucker@example.net,Midwest,Home Goods,Sharable web-enabled pricing structure,13,191.85,2494.05,2024-04-03,Pending
41ee906d-d306-4cc2-95aa-78d7e874aa60,Michele Norris,kingzachary@example.com,Midwest,Apparel,Grass-roots static knowledgebase,,78.91,78.91,2023-07-12,
67be8369-dd5b-4b07-b04d-04ae9d7adab7,Sarah Jones,torresaimee@example.org,South,Apparel,Horizontal leadingedge database,2,25.2,50.4,2023-02-25,completed
48731ca3-ccb9-498f-a78c-14cee26e2323,Jeffrey Williams,monica46@example.org,West,Electronics,Mandatory 5thgeneration access,4,221.8,887.2,2024-02-21,completed
cfe7a93c-8623-4efd-8eb1-ff3f55c198b0,Louis Mckee,denisewade@example.net,South,Apparel,Future-proofed high-level protocol,9,123.13,1108.17,2024-06-25,
6a4343d1-7056-4930-8a58-08f0b583aca9,Adam Smith,adkinsjasmin@example.net,South,Office Supplies,Extended logistical standardization,15,238.82,3582.3,2024-12-18,Pending
3fc72822-95cd-4a52-a2f0-a9995cef931a,Michael Cruz,coreylewis@example.org,South,Office Supplies,Sharable exuding info-mediaries,19,230.74,4384.06,2024-04-23,refunded
8ed90791-6c9b-4a6d-9460-c69dfa4030e8,Jessica Harrell,gregorybraun@example.net,South,Office Supplies,Organized grid-enabled methodology,14,286.58,4012.12,2024-01-10,pending
65295c7b-56bd-4c80-9c2b-fce9ae6f72bd,Natasha Harris,kayla93@example.org,Northeast,Sporting Goods,Configurable neutral paradigm,19,258.36,,2024-02-19,refunded
df386d0a-7e3f-4f72-9eaf-79b924feb185,Adam Davis,vsanchez@example.org,South,Apparel,Operative impactful productivity,2,116.28,232.56,2023-10-20,completed
582351dc-ddef-47f8-99b3-fb50fabe7b07,Susan Roberts,vwolfe@example.net,Northeast,Apparel,Sharable optimizing conglomeration,1,101.1,101.1,2023-08-26,pending
